id,valor,peso,volumen,categoria
665,26.5031,32.1837,2.4829,cat8
666,26.4127,2.9874,26.2763,cat1
667,37.5362,19.8081,14.2309,cat0
668,90.1318,30.2198,16.9379,cat0
669,94.2308,4.9288,11.2884,cat4
670,88.9159,32.6587,19.7471,cat5
671,91.4154,1.4964,19.4468,cat1
672,64.1498,8.5618,5.9836,cat1
673,53.8628,45.2202,2.9269,cat9
674,53.7168,41.1806,21.1516,cat2
675,5.3302,24.8140,17.7388,cat9
676,47.1942,40.5931,7.2655,cat7
677,69.5568,32.9623,25.5225,cat8
678,54.7109,20.7910,3.2508,cat3
679,80.0397,39.6603,13.9462,cat3
680,76.1758,23.0560,17.7987,cat4
681,37.7461,16.6245,17.8838,cat3
682,53.0554,2.3436,12.3963,cat3
683,15.1168,9.1762,13.4854,cat0
684,34.6371,38.3334,28.4527,cat0
685,34.7198,32.6453,19.4702,cat3
686,11.0247,39.7943,18.2837,cat6
687,22.5714,30.6832,11.5732,cat5
688,17.5686,28.4247,4.0525,cat1
689,51.0401,24.7939,1.7986,cat5
690,21.6775,7.6537,3.8798,cat0
691,3.3119,20.0114,5.6407,cat3
692,13.8747,8.2060,15.1477,cat9
693,32.0827,6.6908,28.7216,cat4
694,54.9927,22.7623,29.8509,cat9
695,39.5587,15.1319,28.8729,cat0
696,98.0308,48.5664,23.4326,cat1
697,76.4283,28.1319,16.7094,cat2
698,82.8547,42.0889,11.3294,cat2
699,34.9023,10.5366,2.6718,cat6
700,54.9379,12.5168,25.0900,cat3
701,44.9603,29.4429,5.0367,cat1
702,78.4564,41.0211,7.0120,cat9
703,57.3684,44.1354,19.0788,cat7
704,15.6504,23.6108,22.1937,cat0
705,23.5472,24.3018,16.7477,cat1
706,35.9926,30.0577,18.3745,cat5
707,79.2605,43.6285,4.7889,cat5
708,47.2114,3.8293,20.7419,cat8
709,46.8049,47.2581,5.3151,cat5
710,49.7012,5.5899,22.8840,cat5
711,21.1191,19.3912,9.2877,cat5
712,91.9547,22.6200,18.5669,cat4
713,98.0932,29.2867,26.1017,cat4
714,59.5493,22.7293,18.4614,cat5
715,11.8172,47.8463,6.8138,cat0
716,30.5451,1.1552,19.5658,cat8
717,45.3836,4.0604,26.6205,cat0
718,73.6689,48.6051,7.4016,cat0
719,72.5480,24.3653,20.9439,cat8
720,64.8026,26.8341,19.3438,cat3
721,21.8598,40.4174,9.0840,cat5
722,20.8645,39.8763,29.7258,cat6
723,2.4172,41.5950,9.5440,cat0
724,7.8339,17.7473,19.3543,cat1
725,66.1955,37.9180,23.2988,cat8
726,11.3360,44.3368,21.3010,cat0
727,41.3468,24.8938,3.2518,cat6
728,55.3639,2.2004,9.8780,cat1
729,8.1593,40.6035,28.4830,cat0
730,68.4931,5.9461,26.1994,cat0
731,71.0016,25.5306,24.0410,cat4
732,67.0186,8.1146,21.5932,cat2
733,80.5448,12.3868,9.1491,cat2
734,3.1807,8.4642,8.7189,cat3
735,64.4071,24.3454,7.5548,cat2
736,42.1960,2.6498,7.2242,cat6
737,50.8053,7.0231,26.7711,cat8
738,55.9111,23.2434,24.8215,cat0
739,71.6813,34.4482,8.0160,cat2
740,56.7656,15.8565,9.4091,cat5
741,27.8695,8.0009,23.4850,cat4
742,82.5540,8.7726,26.5778,cat6
743,32.4411,3.6623,22.7107,cat1
744,71.7888,10.2629,23.7075,cat2
745,84.0945,35.6418,2.8180,cat4
746,9.1888,17.6782,28.2730,cat3
747,27.7689,5.9927,11.4468,cat5
748,90.8128,43.4609,17.5825,cat8
749,38.3545,22.2571,27.3884,cat9
750,5.1869,34.0819,4.3647,cat4
751,70.6819,19.9948,19.3486,cat6
752,87.6756,7.8167,8.3727,cat6
753,95.1265,48.3363,23.0701,cat6
754,48.0653,47.2551,8.8001,cat7
755,36.6450,32.5633,2.3974,cat4
756,48.1208,19.8709,26.1088,cat4
757,37.6115,11.2353,11.6925,cat0
758,55.6549,43.0889,6.3947,cat8
759,66.0780,42.6671,7.1478,cat8
760,79.8278,36.7943,19.7837,cat6
761,14.5235,30.7799,9.5637,cat9
762,97.4846,7.1605,22.3758,cat6
763,20.7223,20.3614,21.6830,cat5
764,67.0198,5.1817,2.2472,cat0
765,27.4917,6.4641,15.9600,cat0
766,91.1958,34.7142,8.0148,cat3
767,41.9506,1.9471,4.6067,cat0
768,90.7005,37.0738,10.5770,cat5
769,96.3864,1.4863,14.4588,cat0
770,46.0370,20.4847,23.1070,cat7
771,97.6254,38.8732,16.1176,cat8
772,38.8755,29.1924,3.2152,cat8
773,2.7377,6.8902,8.7019,cat3
774,23.1031,17.7484,22.4318,cat3
775,30.6803,19.2152,1.0393,cat6
776,67.8824,27.8707,26.4984,cat0
777,78.2572,45.0295,23.7128,cat2
778,90.0461,11.1477,5.4175,cat0
779,48.9236,12.1835,8.1515,cat4
780,58.6387,3.9261,20.4776,cat9
781,99.1415,47.1935,23.7705,cat6
782,77.9159,32.5850,17.2775,cat3
783,14.9395,12.0437,6.6792,cat8
784,28.3475,42.5125,10.1393,cat1
785,39.4284,40.7451,19.4427,cat1
786,94.7921,32.4981,24.4859,cat9
787,89.1240,15.2347,14.6297,cat0
788,93.1301,34.8100,21.0128,cat0
789,14.2932,31.9152,13.9825,cat4
790,36.0725,15.7939,23.0716,cat5
791,28.1957,34.3014,3.2109,cat9
792,18.8505,38.2819,16.8589,cat4
793,45.1086,3.1511,5.8067,cat4
794,14.5629,44.9861,20.5561,cat9
795,24.9557,39.8640,25.7598,cat6
796,50.3254,6.3358,19.4596,cat9
797,57.3844,35.8744,29.4532,cat2
798,18.4335,23.4892,27.6622,cat0
799,19.8207,31.4948,29.4542,cat8
800,70.1328,36.8740,11.2962,cat9
801,75.9737,26.5515,29.3419,cat3
802,31.6900,42.8569,23.4196,cat2
803,17.1073,32.3901,20.3314,cat9
804,60.7034,38.4154,25.8010,cat0
805,92.6932,1.4429,11.3539,cat5
806,80.9998,40.4329,2.3356,cat3
807,10.4445,42.5541,22.1370,cat2
808,89.5696,13.0446,12.6802,cat6
809,40.3858,6.8066,9.3777,cat9
810,51.7593,47.7875,15.3456,cat7
811,75.6722,19.2145,12.3813,cat0
812,28.2792,3.8274,13.8866,cat3
813,56.8433,39.5899,8.2790,cat5
814,90.3214,21.3646,25.5709,cat1
815,51.0898,45.9937,3.9523,cat8
816,95.6757,37.8368,7.6321,cat1
817,95.0955,43.4717,9.1919,cat4
818,43.3227,36.2388,17.3364,cat5
819,35.9520,38.1800,9.1924,cat4
820,40.6932,45.2841,25.5296,cat4
821,50.2564,39.2379,14.8137,cat5
822,30.2738,11.0186,8.4040,cat3
823,8.0447,42.8965,7.0052,cat3
824,46.5402,15.4668,26.5054,cat4
825,33.8869,40.7331,25.2390,cat7
826,82.6540,38.9214,11.2255,cat1
827,28.9648,43.9183,16.6337,cat2
828,55.1234,46.6195,12.3629,cat7
829,52.7285,1.0006,13.0804,cat3
830,21.1543,36.4333,6.8162,cat3
831,1.1459,15.8932,7.6821,cat0
832,73.4407,10.3648,9.9925,cat6
833,42.8403,37.3529,25.6043,cat6
834,26.0285,44.9060,24.7228,cat8
835,90.2921,9.8991,11.7573,cat9
836,76.4858,20.8818,7.3942,cat3
837,8.7671,29.9413,20.1694,cat4
838,27.6329,37.9377,1.5995,cat7
839,5.1998,29.6049,28.6144,cat4
840,63.5838,18.7238,28.5271,cat7
841,51.8716,38.1913,3.9730,cat7
842,45.4326,9.4324,29.2002,cat8
843,46.7099,35.1633,21.7155,cat8
844,85.1967,6.9795,4.6286,cat8
845,20.3288,14.4295,24.4051,cat1
846,16.5753,11.4563,20.2892,cat8
847,56.6452,35.3573,22.0846,cat4
848,48.7675,27.9162,10.0475,cat1
849,39.0511,39.5241,22.2989,cat0
850,79.9572,39.3264,4.6071,cat7
851,24.2624,48.5426,13.6922,cat5
852,53.8948,25.5533,21.4796,cat9
853,72.1269,3.5318,15.6391,cat4
854,71.7267,6.8061,28.8839,cat5
855,86.6643,20.4311,4.8197,cat8
856,32.3384,34.1805,19.1258,cat8
857,25.7963,33.9624,24.1038,cat3
858,98.2087,46.8296,25.6697,cat9
859,6.1317,1.5957,20.5466,cat1
860,19.9513,1.9700,12.3298,cat3
861,73.5372,31.4433,10.6874,cat8
862,36.2296,30.6697,8.1668,cat2
863,33.9132,22.2056,20.8779,cat0
864,98.2229,11.0647,12.0618,cat6
865,20.7002,33.9025,19.3362,cat7
866,99.0458,39.4782,18.4320,cat2
867,98.0565,14.5396,13.5285,cat0
868,11.2090,23.0557,29.3360,cat9
869,74.0506,6.5519,12.7044,cat1
870,52.4507,29.5270,6.9288,cat3
871,48.8209,13.9495,6.9547,cat7
872,69.2881,31.9043,16.9386,cat9
873,8.4828,30.5782,3.2324,cat9
874,69.8840,4.3484,13.4809,cat5
875,27.4728,31.5588,19.8066,cat6
876,56.8023,35.4858,11.8245,cat6
877,31.9778,35.6249,18.6902,cat5
878,18.2341,13.2267,1.0585,cat9
879,94.5289,6.1894,5.4900,cat2
880,77.4578,47.0138,1.1938,cat5
881,41.4070,35.3558,20.7232,cat6
882,54.6570,19.8951,28.1517,cat4
883,84.1404,47.9215,12.5720,cat6
884,66.8345,37.2310,7.2254,cat1
885,10.1699,1.4077,13.5739,cat8
886,86.2706,5.1308,24.4085,cat2
887,1.8964,22.2858,21.9800,cat9
888,67.3969,12.2294,16.8594,cat2
889,20.7278,35.9886,3.6504,cat8
890,3.9209,3.4509,27.4341,cat2
891,25.5084,11.5059,8.8534,cat9
892,22.3191,18.3882,13.3184,cat6
893,95.1976,33.9707,3.3533,cat3
894,49.8566,44.3633,12.1152,cat9
895,62.0616,27.6684,6.8082,cat5
896,29.8581,13.4145,29.6421,cat0
897,58.8604,19.1845,27.7022,cat7
898,91.6105,17.3467,26.0906,cat8
899,45.9802,33.6567,23.8342,cat4
900,83.5307,43.8124,19.5007,cat4
901,93.6918,22.6847,19.8303,cat7
902,78.7247,21.5501,15.5023,cat4
903,50.7605,2.0738,9.7303,cat4
904,21.7929,24.0068,1.8210,cat1
905,65.8622,38.4576,12.8805,cat4
906,52.1260,46.2773,4.2445,cat0
907,88.2874,10.0967,20.2624,cat7
908,80.7786,41.4979,13.9398,cat2
909,51.9856,16.1805,8.2488,cat5
910,8.5869,13.4892,22.5334,cat8
911,91.4651,39.6753,9.9261,cat8
912,37.9785,39.5315,19.3343,cat5
913,11.1542,47.1149,26.4133,cat9
914,35.5401,4.8044,25.0373,cat1
915,83.9529,43.0820,20.6313,cat3
916,2.3119,23.6303,13.0210,cat6
917,18.7461,8.8579,20.5357,cat7
918,43.5313,19.8554,15.1919,cat1
919,73.5077,1.0976,21.8434,cat7
920,35.1778,15.5425,16.6997,cat0
921,24.9121,9.1217,26.8348,cat1
922,12.7231,32.0973,17.8822,cat5
923,6.7155,30.7799,8.1152,cat2
924,75.1897,14.1124,10.7345,cat9
925,42.1617,31.1987,17.1495,cat7
926,41.7746,43.7020,20.6904,cat7
927,41.7839,9.4130,15.5033,cat5
928,94.5663,29.1951,1.6421,cat1
929,34.3835,30.6763,4.3989,cat4
930,12.3143,49.0413,15.8563,cat3
931,51.2727,44.8881,6.9252,cat9
932,85.8736,39.0480,18.7288,cat0
933,63.2142,24.2385,17.2597,cat2
934,73.4003,36.0174,26.5653,cat7
935,82.3174,27.2472,25.2474,cat8
936,29.2654,10.9684,4.6942,cat7
937,85.6424,23.1134,6.3198,cat4
938,41.5642,24.7329,1.3877,cat3
939,21.1438,40.3733,27.1514,cat2
940,18.9906,3.0573,14.8985,cat5
941,65.1835,48.4352,2.9304,cat9
942,98.9326,23.0735,15.8877,cat4
943,32.7951,49.8619,17.2127,cat4
944,61.2325,4.4302,22.1478,cat0
945,72.5510,19.1091,14.4629,cat0
946,38.5434,18.1473,27.9494,cat2
947,1.5260,33.4225,15.0357,cat6
948,5.8171,5.6732,4.0067,cat0
949,78.4140,38.5592,17.9277,cat5
950,76.0917,18.1599,20.6467,cat1
951,74.4831,33.8867,18.9937,cat3
952,39.6848,33.4617,11.0619,cat7
953,60.1184,45.5032,23.0027,cat4
954,54.6230,38.9408,25.7250,cat6
955,71.9233,8.6674,14.7437,cat7
956,19.3519,19.9244,18.0666,cat2
957,90.8760,11.5307,13.3207,cat7
958,58.8821,37.5419,17.1799,cat6
959,66.2916,19.7571,24.8331,cat9
960,53.7919,22.1233,16.9309,cat2
961,33.1267,47.0144,19.4549,cat5
962,28.5673,41.4700,14.4303,cat2
963,66.5349,30.1699,8.6744,cat7
964,98.3473,41.2607,14.3842,cat1
965,37.4664,5.3309,21.2695,cat1
966,27.1364,11.6443,14.4557,cat0
967,56.1764,44.0801,8.0585,cat6
968,43.4695,43.0479,23.7294,cat8
969,90.1951,44.5178,10.4334,cat4
970,75.0525,33.6718,3.7355,cat2
971,10.3969,29.2584,2.9504,cat8
972,80.3335,45.2516,28.0736,cat8
973,24.9082,43.0431,29.9312,cat5
974,96.1548,15.8975,10.2250,cat0
975,57.0519,18.6609,23.7284,cat0
976,2.5585,4.9309,10.0537,cat0
977,76.4680,38.4533,19.0885,cat3
978,1.5293,7.4996,15.8374,cat5
979,59.1067,31.6061,26.0686,cat3
980,73.5674,4.3971,19.5113,cat4
981,23.6587,35.6625,12.2877,cat5
982,37.7771,43.5521,11.9947,cat3
983,99.5675,26.8562,7.1374,cat4
984,46.6555,25.2132,25.9703,cat7
985,46.0217,30.0648,2.5471,cat8
986,11.8963,18.7591,26.0456,cat9
987,69.3975,9.2005,15.5104,cat6
988,55.9141,48.7381,3.0242,cat1
989,18.7562,32.1611,18.3798,cat2
990,45.8382,3.0748,17.8121,cat8
991,78.1312,9.3167,1.5552,cat0
992,46.0324,9.4003,14.1538,cat8
993,49.3611,48.0851,16.5421,cat9
994,83.5454,44.1992,17.9505,cat2
995,59.6912,46.1441,17.9125,cat0
996,7.5862,30.1101,21.3766,cat4
997,88.2163,5.1437,18.5986,cat2
998,50.6560,34.8433,18.3065,cat8
999,74.0052,44.4186,6.7030,cat8
