id,valor,peso,volumen,categoria
2907,43.3168,4.1769,23.1169,cat9
2908,41.6812,22.5431,13.9423,cat9
2909,64.3648,20.0070,11.9028,cat6
2910,2.3289,8.2287,3.8000,cat3
2911,30.8213,7.6754,19.2816,cat10
2912,46.6312,34.3189,3.4868,cat18
2913,20.9447,36.1543,23.1170,cat4
2914,21.9681,36.1111,18.3400,cat6
2915,21.3131,16.7517,5.6293,cat14
2916,48.3316,32.5836,22.1222,cat12
2917,12.7469,48.8232,10.6052,cat17
2918,70.3213,44.6505,29.3182,cat12
2919,10.0332,16.4378,16.7145,cat5
2920,87.6371,14.8644,7.9103,cat5
2921,70.9723,1.9044,16.8226,cat13
2922,38.5835,30.7542,13.0563,cat10
2923,47.9023,17.1994,25.9548,cat9
2924,35.3577,48.4659,3.4315,cat6
2925,55.0638,41.7394,8.9626,cat5
2926,72.8920,25.7958,10.7559,cat5
2927,78.9453,48.3823,5.6421,cat1
2928,32.9221,42.1134,28.0112,cat5
2929,93.5866,2.9839,12.6838,cat13
2930,19.2422,12.5466,26.9412,cat17
2931,68.3309,5.1161,20.7643,cat10
2932,9.7553,35.9594,27.8600,cat0
2933,31.7046,24.0831,12.5406,cat7
2934,78.1303,40.8440,18.7357,cat19
2935,48.5434,5.3430,27.7447,cat11
2936,80.2407,3.3798,18.5081,cat8
2937,92.6274,21.0664,11.8672,cat14
2938,71.6087,33.6935,29.7515,cat8
2939,15.2255,5.8342,18.9537,cat1
2940,58.1271,33.2208,26.6105,cat13
2941,87.5363,24.7179,29.3698,cat10
2942,74.1099,8.5637,8.2786,cat18
2943,99.7936,41.2107,4.7105,cat1
2944,5.6076,35.9596,1.1037,cat4
2945,97.6649,45.5047,9.9750,cat5
2946,39.5474,45.7223,6.5913,cat14
2947,23.1259,27.0734,14.8584,cat1
2948,80.2510,39.7182,13.2600,cat5
2949,20.7731,47.8254,1.8303,cat19
2950,30.7682,3.9217,24.5612,cat9
2951,58.4162,43.7508,21.6498,cat7
2952,15.5491,17.3471,2.1002,cat15
2953,35.6966,13.2528,13.0944,cat5
2954,96.8828,20.7198,22.4456,cat2
2955,44.0262,35.5350,27.2473,cat17
2956,49.7161,12.1303,1.2329,cat9
2957,11.5815,29.3381,20.9877,cat15
2958,62.6400,24.0470,10.2033,cat15
2959,63.7441,19.4705,3.9107,cat14
2960,77.9671,30.3720,2.6696,cat17
2961,82.0357,1.1049,12.0270,cat6
2962,13.3260,17.5760,24.4343,cat7
2963,47.0136,45.3192,15.5936,cat2
2964,6.2496,29.9840,19.3570,cat10
2965,79.0696,40.8868,23.5289,cat17
2966,35.2969,33.2500,13.5983,cat17
2967,97.5849,10.5135,4.7832,cat6
2968,50.2169,28.8862,8.1338,cat10
2969,6.0694,32.6737,16.8155,cat16
2970,42.9093,17.3189,12.5989,cat10
2971,28.5927,25.0988,5.9819,cat12
2972,40.1451,20.5707,19.7053,cat3
2973,61.4077,14.1943,18.1271,cat3
2974,95.0840,43.3847,17.3241,cat4
2975,82.7415,15.1446,28.2016,cat11
2976,64.6324,19.7568,5.5609,cat11
2977,60.5016,10.1832,13.9986,cat14
2978,35.2650,11.0583,9.4943,cat6
2979,83.9352,42.0942,4.0037,cat5
2980,67.3650,44.5829,29.9816,cat9
2981,29.4281,45.4866,11.5325,cat7
2982,82.4523,22.2154,5.1799,cat13
2983,97.3128,38.2185,25.7365,cat3
2984,61.7393,13.9927,8.4069,cat13
2985,73.1613,24.3231,29.8194,cat12
2986,33.3978,14.9190,26.5359,cat16
2987,37.6617,23.4988,8.3019,cat11
2988,46.6362,9.2425,13.3143,cat10
2989,17.0096,48.7275,27.4322,cat13
2990,11.2226,47.1650,6.1945,cat15
2991,85.4483,26.6778,17.5909,cat16
2992,46.7153,34.4496,7.0425,cat8
2993,49.2377,15.4378,2.4505,cat19
2994,25.9811,37.0007,22.6845,cat15
2995,85.0265,12.9947,2.4340,cat2
2996,53.8269,41.9596,24.6221,cat6
2997,24.3117,13.0774,1.2612,cat12
2998,51.4388,35.8356,9.8104,cat10
2999,4.4714,29.9157,9.6432,cat15
3000,53.6505,11.5458,2.9119,cat6
3001,45.8468,40.0187,13.5203,cat17
3002,26.0621,32.3385,2.9487,cat2
3003,44.8066,28.2468,10.4824,cat15
3004,56.2225,17.1755,10.3466,cat10
3005,53.8848,37.2500,21.4722,cat11
3006,13.5297,49.6142,3.5988,cat8
3007,8.0297,38.4480,17.8941,cat14
3008,57.8211,43.5103,2.2507,cat15
3009,60.0888,47.7024,2.5699,cat15
3010,95.9977,17.4535,1.0921,cat11
3011,61.6365,24.4730,4.0321,cat1
3012,32.7492,9.3721,10.0225,cat8
3013,30.3537,47.7006,26.0975,cat4
3014,47.3306,19.7172,16.7642,cat11
3015,51.4791,29.5859,22.7496,cat7
3016,57.4283,35.7914,1.5807,cat19
3017,10.0102,6.7751,28.7893,cat18
3018,52.9569,26.5363,29.9196,cat17
3019,59.4396,22.2695,27.9271,cat5
3020,20.0072,17.8276,14.3357,cat7
3021,97.6718,45.3916,27.1279,cat13
3022,19.1891,42.9512,9.3268,cat8
3023,55.8298,49.5493,14.6961,cat13
3024,32.7811,24.3808,5.6703,cat17
3025,77.9001,40.3311,5.0463,cat11
3026,50.0600,30.0907,19.5489,cat17
3027,61.3473,35.3092,16.8845,cat13
3028,21.8525,3.7785,17.3503,cat4
3029,40.9719,33.4039,27.4264,cat18
3030,3.3929,21.4500,28.9230,cat14
3031,75.4357,43.5691,16.5601,cat5
3032,80.2998,46.5934,18.2295,cat10
3033,14.3180,46.5247,26.3546,cat18
3034,11.8685,25.3812,1.1884,cat12
3035,65.7067,45.2360,28.9065,cat6
3036,49.3844,36.0031,2.6118,cat10
3037,22.7684,28.1990,22.5313,cat6
3038,69.6681,34.4422,25.5795,cat8
3039,27.2889,37.9996,22.7735,cat3
3040,26.3730,21.5574,15.0666,cat18
3041,89.2539,11.5085,3.1506,cat9
3042,39.8520,23.4815,29.5256,cat18
3043,57.3450,41.5205,25.4884,cat9
3044,54.5533,30.4007,6.2437,cat10
3045,47.5800,22.8596,17.3797,cat14
3046,71.4997,36.7820,15.8618,cat11
3047,25.2837,7.8202,1.0982,cat1
3048,26.3843,21.2602,14.3916,cat4
3049,2.3842,11.0251,6.2637,cat14
3050,57.1811,22.4191,21.4532,cat3
3051,95.4802,14.9786,14.8019,cat7
3052,11.2972,8.0100,27.8144,cat5
3053,80.0700,23.3399,3.0650,cat6
3054,13.6994,49.6028,2.1199,cat19
3055,81.1378,10.4577,26.5995,cat1
3056,14.2018,2.5905,22.5921,cat7
3057,17.4092,10.0340,13.8492,cat5
3058,83.4447,4.1853,11.6975,cat12
3059,12.5019,27.3659,20.2034,cat13
3060,14.4889,16.5206,22.7428,cat15
3061,29.2282,48.6532,2.0891,cat19
3062,95.0106,29.3456,11.6074,cat13
3063,88.8940,12.3234,15.7611,cat5
3064,73.4040,42.7116,5.8007,cat9
3065,37.0511,9.6750,19.3860,cat0
3066,80.0556,30.5900,5.2142,cat7
3067,49.1545,11.2867,23.5084,cat2
3068,61.5204,25.1118,12.4244,cat15
3069,45.7031,12.2204,16.2726,cat13
3070,18.2953,1.9044,25.1248,cat9
3071,61.0132,1.7529,13.3669,cat6
3072,75.4948,36.5059,9.2613,cat12
3073,34.5697,9.9499,22.7652,cat0
3074,97.7066,10.1157,28.1016,cat14
3075,63.4472,12.1167,24.0633,cat12
3076,23.2565,6.7624,28.5010,cat11
3077,43.9360,24.1506,21.2511,cat0
3078,67.1257,44.5486,8.8301,cat6
3079,21.0443,37.6970,24.0307,cat9
3080,32.4370,16.2939,14.9709,cat14
3081,22.7791,36.3992,3.4663,cat4
3082,51.3992,44.9767,26.0209,cat15
3083,13.9391,17.6079,24.7607,cat13
3084,25.9907,10.6128,20.4723,cat6
3085,35.7705,38.4187,3.8116,cat8
3086,59.9248,26.7586,28.4679,cat19
3087,37.8677,5.3398,9.4469,cat6
3088,32.8028,27.4296,23.5211,cat15
3089,70.8564,6.7810,25.1631,cat18
3090,72.5026,32.1374,5.5211,cat4
3091,6.4665,22.0575,15.3272,cat8
3092,65.8620,6.2311,24.6820,cat10
3093,85.3318,2.2560,27.8177,cat2
3094,6.9276,48.4928,6.7898,cat7
3095,96.6745,13.5160,15.6940,cat0
3096,77.4245,28.7803,12.5481,cat9
3097,86.9942,42.8758,14.6697,cat10
3098,14.1007,27.9519,3.8178,cat11
3099,6.3092,44.5655,28.1970,cat14
3100,11.3428,25.1689,25.8625,cat15
3101,71.1641,14.7489,17.1472,cat15
3102,41.7143,26.0288,17.1463,cat18
3103,51.1436,17.6369,4.1362,cat8
3104,21.3005,41.0216,6.6923,cat15
3105,7.5184,26.7300,11.6900,cat14
3106,74.6893,49.9672,29.7177,cat18
3107,54.8325,15.9014,14.0420,cat8
3108,44.1482,48.1377,3.3614,cat1
3109,51.8516,19.9773,18.4059,cat11
3110,24.2104,38.0400,19.7003,cat16
3111,10.0977,4.9148,25.8091,cat13
3112,53.6078,42.2966,14.9646,cat3
3113,13.6575,4.2423,7.2622,cat19
3114,54.2812,40.2177,20.3712,cat15
3115,41.7664,33.1558,18.6540,cat3
3116,16.2082,32.7317,27.9533,cat4
3117,21.0438,1.2803,19.8883,cat5
3118,54.0259,13.4417,18.9790,cat2
3119,28.2159,25.2634,18.6675,cat9
3120,1.9973,48.5779,20.6774,cat0
3121,83.6129,37.7574,7.2279,cat18
3122,26.3421,40.4456,7.6725,cat17
3123,77.7395,19.2045,7.0578,cat8
3124,59.5516,48.4935,2.6263,cat3
3125,62.6092,2.2646,1.5881,cat4
3126,91.2656,16.8647,29.0138,cat6
3127,92.9825,34.3278,2.6859,cat18
3128,26.7950,49.1025,11.1521,cat15
3129,87.6184,11.9472,3.3446,cat18
3130,41.3663,46.3613,5.7170,cat11
3131,52.8436,42.7948,10.1366,cat14
3132,38.5061,44.9553,27.8586,cat3
3133,66.0919,8.3259,17.7304,cat14
3134,41.7440,7.8844,12.2922,cat4
3135,45.3647,33.7497,22.4643,cat17
3136,70.7241,44.3076,10.1919,cat11
3137,87.9911,34.9381,18.1735,cat6
3138,90.7036,20.6115,21.0068,cat0
3139,68.1609,3.1077,26.2316,cat16
3140,18.3197,4.4416,20.9797,cat9
3141,92.7440,43.6501,11.4239,cat15
3142,59.2224,26.3744,26.8316,cat10
3143,32.1638,7.7570,18.1460,cat4
3144,87.0993,27.6945,5.0770,cat17
3145,51.7561,34.1267,11.3525,cat4
3146,47.1640,43.9808,12.4624,cat17
3147,93.1954,46.2798,20.4421,cat17
3148,6.0015,2.5220,26.9665,cat0
3149,46.5724,45.4368,15.0497,cat0
3150,10.2519,42.2804,14.5124,cat16
3151,1.2430,1.7586,8.9146,cat0
3152,10.3228,21.4819,3.4832,cat18
3153,92.4906,30.8167,8.3842,cat1
3154,26.6633,48.4531,26.7279,cat18
3155,71.5898,35.9073,11.6829,cat6
3156,17.6701,25.0275,23.4096,cat3
3157,65.8075,2.1312,4.8681,cat17
3158,45.4850,7.4750,18.2689,cat11
3159,72.0469,46.9201,5.8442,cat2
3160,72.3461,13.3283,8.8870,cat16
3161,5.8636,2.6367,3.6414,cat1
3162,55.6512,15.7395,7.5097,cat5
3163,5.5095,45.6682,11.6796,cat8
3164,55.2333,39.9593,1.3848,cat5
3165,99.6184,7.4348,24.7558,cat3
3166,38.7076,22.6506,15.6848,cat14
3167,56.4404,20.2094,27.2430,cat2
3168,74.4244,38.6786,20.9702,cat15
3169,47.5839,2.9606,10.6370,cat10
3170,2.0937,47.9411,18.0672,cat14
3171,87.6240,49.4773,8.9039,cat0
3172,32.5488,18.2982,29.1102,cat2
3173,29.9367,39.6773,16.4376,cat17
3174,86.2119,26.4527,14.5375,cat0
3175,87.7839,22.2475,17.5158,cat16
3176,95.0400,20.7598,28.1308,cat8
3177,37.7354,37.5580,6.9392,cat12
3178,64.5181,2.7028,26.7776,cat16
3179,85.2769,20.5579,13.9903,cat8
3180,94.9486,43.4403,22.5302,cat13
3181,31.6831,28.5967,5.7047,cat5
3182,78.8240,33.3717,11.5717,cat15
3183,77.3770,47.1567,7.2695,cat1
3184,16.8363,31.3815,5.2732,cat6
3185,3.2079,43.2578,25.7738,cat3
3186,24.7199,37.2367,13.5728,cat16
3187,18.7837,16.1821,28.3484,cat0
3188,58.3654,47.9974,3.0844,cat6
3189,33.5805,41.9051,23.0924,cat7
3190,7.4250,29.4363,7.5383,cat9
3191,72.0826,5.2127,25.4566,cat4
3192,59.7182,17.5983,17.2888,cat11
3193,64.5708,30.4107,29.3322,cat3
3194,63.7477,16.9448,6.7838,cat15
3195,99.0290,29.6078,20.4678,cat4
3196,68.8846,27.2375,27.6482,cat12
3197,21.4679,30.7736,5.4502,cat1
3198,57.3353,31.5054,6.4715,cat16
3199,94.1729,17.0275,15.1537,cat10
3200,76.3775,31.4273,24.7649,cat15
3201,77.8874,45.1810,27.5487,cat5
3202,99.7982,6.8748,27.4339,cat2
3203,5.3532,35.8090,20.1728,cat16
3204,6.1967,15.4006,2.6501,cat13
3205,7.4972,22.0415,13.7973,cat8
3206,69.9582,5.9948,15.3136,cat8
3207,94.3344,21.7557,21.3762,cat0
3208,30.5397,32.1871,12.4227,cat12
3209,19.4879,6.4187,19.2042,cat0
3210,54.8361,23.6087,14.4200,cat9
3211,87.5509,14.6927,7.6980,cat11
3212,23.5896,17.8243,20.3826,cat15
3213,36.7489,24.2443,11.1832,cat6
3214,98.3250,30.1884,29.1583,cat17
3215,95.2927,45.1853,10.5268,cat11
3216,40.5834,18.9338,25.0467,cat5
3217,61.6190,14.3810,9.7760,cat6
3218,21.5969,13.2937,18.2201,cat13
3219,27.1848,11.0189,28.0478,cat10
3220,66.7710,38.1962,23.1288,cat2
3221,28.8836,7.8000,9.7009,cat0
3222,7.8442,12.9860,23.2009,cat5
3223,1.8154,13.0202,29.0080,cat12
3224,61.8975,11.8923,2.5490,cat6
3225,59.1792,22.5772,21.5065,cat18
3226,85.4614,24.2795,7.4942,cat0
3227,14.0518,1.5488,14.2839,cat6
3228,12.5236,21.0980,11.0823,cat3
3229,3.2876,27.8757,4.3656,cat5
3230,98.7794,15.4844,28.4052,cat14
3231,51.3787,4.3284,4.1367,cat5
3232,83.9911,3.8696,5.1341,cat15
3233,36.2617,30.5030,14.1938,cat12
3234,2.3099,38.8355,25.9575,cat4
3235,32.0598,3.2882,28.4105,cat12
3236,7.7664,8.2690,23.2175,cat0
3237,88.7698,41.8655,5.0683,cat18
3238,46.8487,17.6515,15.5839,cat6
3239,40.9488,9.7334,25.9163,cat18
3240,72.1827,42.6893,15.7906,cat17
3241,94.6846,18.7933,28.5965,cat8
3242,72.7214,42.2814,18.3026,cat7
3243,60.1653,1.2143,8.9423,cat13
3244,78.4214,1.9247,4.6923,cat18
3245,77.1495,37.8063,18.1036,cat7
3246,75.4947,1.8559,6.5788,cat4
3247,98.1563,36.7217,13.1705,cat5
3248,58.1985,7.8139,7.3504,cat4
3249,91.8349,40.1128,13.5592,cat5
3250,71.0931,10.3470,26.6063,cat4
3251,75.7940,10.7682,13.3375,cat7
3252,35.6275,1.9089,22.0164,cat9
3253,98.9993,3.1754,24.7084,cat19
3254,31.8535,18.4564,18.8030,cat13
3255,26.1345,30.9919,23.8481,cat2
3256,45.4127,36.9182,8.8071,cat10
3257,88.2385,8.2164,14.1244,cat16
3258,63.3215,3.6141,25.5796,cat3
3259,40.4655,29.4742,15.6735,cat5
3260,82.4536,39.7829,3.8852,cat1
3261,92.6289,21.3799,9.8561,cat11
3262,27.3832,30.1330,9.4351,cat14
3263,53.4788,13.7457,28.3152,cat13
3264,59.3483,4.9012,18.2419,cat13
3265,20.0874,1.3802,14.7835,cat6
3266,96.3324,40.6002,4.7877,cat16
3267,93.1119,25.8814,15.3794,cat6
3268,12.5936,45.1356,3.8673,cat10
3269,48.9371,11.9710,13.8736,cat11
3270,76.0493,35.5625,13.1068,cat0
3271,62.5663,43.2269,6.0541,cat5
3272,65.1635,26.5968,13.4921,cat2
3273,90.6037,21.7610,9.9073,cat11
3274,32.6064,7.9874,17.1448,cat12
3275,4.1799,17.4821,20.4904,cat13
3276,85.0087,13.8606,19.7059,cat17
3277,99.8575,3.8710,7.2490,cat16
3278,41.3070,27.4744,7.4663,cat12
3279,83.0608,36.5792,10.1198,cat2
3280,8.0291,21.4728,8.6285,cat11
3281,34.9996,9.1112,12.6792,cat4
3282,72.5686,29.1056,28.3538,cat18
3283,78.9087,15.3901,13.0554,cat2
3284,49.4808,18.0341,28.9891,cat7
3285,31.5272,14.2660,29.9807,cat19
3286,88.0884,16.8714,15.9085,cat10
3287,16.8790,42.1863,26.6177,cat9
3288,1.3501,25.6364,19.0148,cat11
3289,74.2636,42.8862,12.0657,cat3
3290,80.1992,19.5294,24.3144,cat14
3291,2.7700,42.8737,20.8898,cat10
3292,37.4224,40.3971,21.6637,cat15
3293,55.9954,6.4184,25.3118,cat19
3294,12.8207,10.8033,3.7623,cat18
3295,85.2924,7.1790,12.3958,cat7
3296,74.6154,32.6212,16.8568,cat14
3297,81.1969,41.8052,4.5238,cat1
3298,61.6673,23.6505,9.7463,cat10
3299,95.3646,47.3075,16.8979,cat11
3300,46.9196,35.8907,25.4172,cat13
3301,86.2321,30.7392,17.3796,cat6
3302,34.2172,25.0272,10.1897,cat8
3303,43.7705,13.4311,26.2233,cat0
3304,59.7933,6.4369,10.9675,cat9
3305,28.3314,5.9112,22.8769,cat10
3306,4.6410,36.4863,11.6235,cat15
3307,91.8252,8.4278,19.7676,cat11
3308,50.6614,15.9726,15.3702,cat5
3309,64.3158,44.8324,21.7381,cat10
3310,86.4424,12.9673,10.7182,cat15
3311,90.0762,34.2569,14.7113,cat6
3312,76.1323,24.4975,24.5397,cat15
3313,22.2921,26.2340,4.7913,cat5
3314,32.5132,46.2111,4.7482,cat18
3315,79.0800,40.4762,11.9488,cat12
3316,9.6857,46.9499,4.7266,cat7
3317,21.4448,45.2744,7.9306,cat15
3318,92.9516,18.7492,7.3064,cat6
3319,14.8246,2.8369,27.6163,cat5
3320,79.3271,41.1374,3.0310,cat0
3321,76.2953,6.6623,3.0696,cat5
3322,58.7917,23.7394,14.0508,cat18
3323,88.5836,45.6268,21.7546,cat13
3324,69.7453,2.1021,25.8368,cat12
3325,98.6319,24.6033,12.6191,cat16
3326,88.7721,25.7275,26.6802,cat5
3327,40.8943,5.9083,11.2205,cat13
3328,38.7453,15.0231,8.3121,cat11
3329,89.0797,4.6242,6.0749,cat8
3330,46.1365,3.6639,5.8871,cat7
3331,99.8625,15.6414,25.8923,cat17
3332,5.3159,45.7760,7.2575,cat7
3333,69.1233,29.1392,25.1587,cat1
3334,75.0664,2.3957,26.6403,cat4
3335,22.7603,45.3690,2.0699,cat3
3336,37.0642,6.6765,17.7828,cat4
3337,50.7504,9.0478,7.8671,cat14
3338,12.7213,14.8292,24.5742,cat1
3339,65.6954,36.7341,10.5365,cat14
3340,86.6119,9.4877,9.2843,cat18
3341,46.9624,13.7952,10.7109,cat2
3342,55.6139,9.8050,29.1354,cat2
3343,35.2125,25.2799,4.0920,cat13
3344,59.8465,17.3058,12.0813,cat19
3345,85.7705,19.3868,18.3714,cat0
3346,39.0100,27.3082,17.2705,cat4
3347,69.8453,20.7349,3.2028,cat10
3348,75.5727,38.6356,5.7646,cat17
3349,57.3738,25.1788,17.5923,cat19
3350,56.6232,10.4758,24.8420,cat2
3351,21.6749,6.0898,21.5942,cat8
3352,80.7196,35.2454,27.2209,cat14
3353,71.6914,31.5482,19.6875,cat18
3354,59.5741,23.4744,23.2887,cat6
3355,17.3008,49.2620,24.6075,cat3
3356,88.7952,44.7346,2.7563,cat2
3357,73.9383,27.1336,25.8819,cat15
3358,86.8968,29.5719,28.1403,cat16
3359,51.4153,42.1170,27.3818,cat10
3360,86.9821,4.6455,24.6807,cat4
3361,26.4416,22.1541,19.3875,cat14
3362,51.9178,44.7585,28.7200,cat0
3363,22.9009,6.4074,7.9452,cat0
3364,5.2054,43.5792,6.6629,cat10
3365,30.3121,43.0399,20.6638,cat6
3366,71.5070,48.7894,21.4278,cat13
3367,58.3147,43.6697,26.2331,cat13
3368,84.7814,12.1934,13.2680,cat0
3369,47.5546,49.6079,6.3039,cat8
3370,67.6429,38.1935,2.9698,cat2
3371,36.9991,20.3587,6.1369,cat5
3372,58.2170,33.6937,26.9798,cat2
3373,3.9890,36.5725,2.5006,cat14
3374,75.8881,48.3806,9.7056,cat3
3375,52.0392,8.9219,7.9755,cat4
3376,57.4753,17.8006,23.4260,cat6
3377,44.1988,46.1844,20.0450,cat18
3378,13.9318,10.2359,24.3726,cat6
3379,5.1729,46.8618,5.7775,cat3
3380,99.9100,39.5611,14.3924,cat18
3381,59.2802,27.1268,3.9019,cat12
3382,10.6726,42.3390,8.5727,cat0
3383,67.3957,30.0890,26.7153,cat10
3384,4.0263,18.7077,19.1557,cat16
3385,29.5058,16.3978,29.2323,cat7
3386,90.3323,27.0627,28.6698,cat11
3387,36.3228,6.8801,16.4272,cat15
3388,82.9655,14.3776,19.1670,cat0
3389,79.1407,40.6461,28.2154,cat19
3390,72.9339,30.4974,23.7829,cat12
3391,40.4063,31.8540,29.6205,cat9
3392,24.8655,23.9253,1.9644,cat18
3393,63.8565,40.3531,13.3735,cat2
3394,1.6022,6.8686,21.2997,cat3
3395,11.9986,1.0077,21.8289,cat19
3396,64.8070,47.9790,13.8170,cat7
3397,13.2700,34.0590,2.6135,cat1
3398,46.5922,39.9893,7.9833,cat1
3399,13.0402,44.8902,21.0627,cat13
3400,10.4996,33.4901,16.2756,cat8
3401,78.2163,35.3848,22.9336,cat14
3402,42.0617,12.1482,3.9548,cat18
3403,92.0407,30.5621,6.8915,cat12
3404,5.7522,7.3861,4.3291,cat19
3405,82.4798,12.9896,25.4252,cat13
3406,11.1376,16.5874,6.1272,cat5
3407,3.0815,43.6737,1.1197,cat17
3408,74.5945,30.0870,16.0221,cat11
3409,39.4169,4.7968,5.7162,cat7
3410,70.7342,38.8116,16.0193,cat1
3411,13.7648,24.7328,3.6343,cat3
3412,37.6357,13.8031,22.7898,cat16
3413,55.3664,17.3698,8.9009,cat2
3414,2.9535,8.6623,20.8326,cat0
3415,84.7885,35.0234,25.1345,cat6
3416,36.6530,5.3097,21.4441,cat18
3417,31.6661,48.4228,25.5676,cat11
3418,55.1051,45.0078,23.9991,cat17
3419,75.4281,5.9016,8.4745,cat4
3420,37.9142,34.2807,26.3241,cat12
3421,45.3067,8.7485,25.9575,cat0
3422,66.6921,35.0687,24.4176,cat2
3423,11.6085,1.1835,16.4326,cat8
3424,72.6683,22.0258,29.0662,cat3
3425,10.9436,38.9614,28.4569,cat13
3426,41.1829,42.0492,21.5234,cat19
3427,31.4252,1.2276,26.3364,cat10
3428,89.3415,4.4629,16.6882,cat1
3429,53.3399,12.8742,23.4367,cat2
3430,53.0591,7.2401,27.2269,cat8
3431,33.5845,48.9832,28.8352,cat16
3432,27.0808,12.0134,26.3513,cat12
3433,18.2800,4.5614,25.2646,cat18
3434,67.8988,17.1208,21.4576,cat17
3435,6.9842,48.7379,13.7453,cat13
3436,69.8929,2.2866,11.9254,cat6
3437,75.9442,25.6175,10.8217,cat19
3438,29.9549,11.6214,2.4158,cat4
3439,21.4773,42.7035,17.1594,cat3
3440,79.4367,32.4864,14.2844,cat9
3441,40.2064,36.5956,3.7706,cat19
3442,11.7104,34.2603,7.7235,cat5
3443,75.9425,17.1610,19.8606,cat14
3444,41.0331,25.9774,12.7041,cat8
3445,95.2778,7.0701,17.3688,cat4
3446,19.7700,11.2080,4.6361,cat18
3447,97.7469,21.9888,10.6104,cat11
3448,7.7583,32.2109,29.2021,cat8
3449,41.0269,8.3057,28.7768,cat18
3450,44.6833,36.4752,20.1965,cat0
3451,62.9334,38.4468,17.8465,cat11
3452,80.9480,17.9854,6.8439,cat5
3453,61.6028,31.7445,17.4194,cat5
3454,77.4809,37.5272,19.3915,cat2
3455,19.4646,42.6045,18.8779,cat6
3456,5.9292,17.6549,27.0986,cat13
3457,97.9656,20.9363,8.5973,cat2
3458,29.6390,22.1310,20.9217,cat15
3459,19.4094,15.5569,13.3700,cat19
3460,71.0025,38.8905,28.0398,cat16
3461,47.8305,49.7848,3.2220,cat15
3462,87.8862,21.8035,25.2825,cat6
3463,97.4201,23.2388,18.2541,cat6
3464,58.3475,26.3803,7.5669,cat19
3465,61.7257,33.8429,14.4418,cat12
3466,87.9963,16.5703,7.7334,cat2
3467,61.1891,18.0359,23.1228,cat16
3468,59.1485,31.1599,3.9256,cat19
3469,47.9046,33.8391,6.0801,cat9
3470,78.0951,8.6560,28.7683,cat2
3471,49.2566,13.3316,13.4569,cat18
3472,22.3080,4.5729,24.2945,cat5
3473,39.7778,1.6693,3.2518,cat16
3474,94.7037,29.6029,12.6880,cat10
3475,61.7891,12.3276,10.9709,cat7
3476,28.3953,1.0670,13.9514,cat7
3477,4.8851,18.8875,26.5031,cat12
3478,43.0398,42.0384,6.3233,cat0
3479,11.4721,30.6709,15.0586,cat11
3480,60.7809,42.4861,16.0380,cat8
3481,70.5822,4.5614,21.7095,cat12
3482,90.7051,41.2183,2.7111,cat11
3483,59.2907,12.4364,28.2965,cat19
3484,84.8744,42.7485,27.4824,cat3
3485,32.2334,15.3489,20.7057,cat10
3486,97.5684,9.6056,20.1001,cat1
3487,58.5526,1.6170,27.0485,cat17
3488,27.2119,39.0378,21.8299,cat10
3489,63.8674,49.5883,29.5133,cat9
3490,68.1094,7.2594,1.1442,cat2
3491,8.2627,17.0893,3.1829,cat9
3492,38.5420,5.9140,10.7471,cat9
3493,55.4793,17.4384,3.3882,cat17
3494,18.4052,18.4216,7.6580,cat2
3495,96.8928,11.3941,14.7197,cat12
3496,76.4662,31.3382,16.3581,cat19
3497,85.7047,6.0388,2.5362,cat13
3498,51.5606,7.5364,26.5173,cat0
3499,97.0376,6.1209,7.0732,cat15
3500,38.1003,32.8787,7.1661,cat10
3501,32.1401,40.0770,18.2784,cat11
3502,99.0336,47.8797,9.6845,cat19
3503,10.8765,21.1411,23.1383,cat14
3504,17.6918,22.8774,2.9867,cat7
3505,92.4794,30.9215,4.4583,cat3
3506,5.0478,42.0501,28.8615,cat6
3507,60.5456,20.1468,22.4835,cat12
3508,22.3825,47.3033,19.7465,cat19
3509,29.8905,11.4822,13.1178,cat4
3510,34.5593,30.2964,23.6249,cat1
3511,41.6234,1.5602,13.3961,cat12
3512,98.2059,44.5727,7.0850,cat17
3513,10.4712,25.0623,18.3761,cat19
3514,31.4715,11.0805,10.0388,cat6
3515,28.1251,31.6577,27.4019,cat17
3516,67.2786,17.0695,13.2632,cat14
3517,35.7707,31.1096,20.7106,cat17
3518,2.2264,19.3777,14.3980,cat8
3519,97.0357,10.2206,1.2408,cat17
3520,1.8119,48.3388,26.6680,cat11
3521,78.5866,10.8477,23.9121,cat11
3522,5.8568,35.3301,19.9843,cat12
3523,95.6998,49.2960,26.5895,cat3
3524,41.4726,34.7359,25.0943,cat10
3525,66.3134,39.8683,5.3545,cat6
3526,86.6067,42.4475,28.4156,cat9
3527,79.2049,40.7896,5.5216,cat0
3528,90.9379,3.5374,27.5683,cat17
3529,54.1750,13.3813,10.4886,cat9
3530,79.2314,20.2853,15.0142,cat2
3531,34.3956,23.7277,23.4700,cat5
3532,50.2407,16.9972,3.2569,cat3
3533,28.8738,41.6986,11.3080,cat15
3534,95.1949,47.7686,25.6349,cat7
3535,75.3419,14.9552,27.4409,cat17
3536,62.8667,43.3562,21.1050,cat18
3537,50.5748,16.3343,17.6507,cat5
3538,2.5617,28.0230,14.1002,cat15
3539,26.8200,23.1155,28.7970,cat10
3540,74.0531,48.0762,4.4787,cat17
3541,60.4123,41.5466,11.4434,cat14
